### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
CgallA	ACA	T	F	0.0	0.7	0.0833333333333	0.013698630137	0.643835616438	0.623931623932	0.00854700854701	2247.0	-1.74712643678	12.0	0.0	0.0
CgigaA	ACC	T	F	0.0	0.786516780227	0.111111111111	0.0232558139535	0.860465116279	0.447916666667	0.0104166666667	2002.0	-1.6586073501	15.0	0.0	0.0
OanguA	ACA	T	F	0.0	0.272222147417	0.1	0.0196078431373	0.745098039216	0.432203389831	0.00847457627119	2248.0	-1.68066707844	12.0	0.0	0.0
LstarA	ACT	T	F	0.0	0.367001946356	0.25	0.037037037037	0.777777777778	0.574468085106	0.0212765957447	1834.0	-1.52394423116	13.0	0.0	0.0
CphanA	ACA	T	F	0.0	0.65	0.0769230769231	0.0123456790123	0.679012345679	0.698275862069	0.00862068965517	2247.0	-1.79882506527	12.0	0.0	0.0
SjapoA	ACT	T	F	0.0	0.607142721507	0.166666666667	0.0172413793103	0.551724137931	0.816901408451	0.0140845070423	1423.0	-1.68780082988	13.0	0.0	0.0
PkluyA	ACT	T	F	0.0	0.0706521532729	0.166666666667	0.0769230769231	0.769230769231	0.115044247788	0.00884955752212	2247.0	-1.27525252525	13.0	0.0	0.0
YlipoB	ACA	T	F	0.0	0.70253164557	0.0833333333333	0.0142857142857	0.657142857143	0.598290598291	0.00854700854701	2247.0	-1.78188174495	12.0	0.0	0.0
YlipoA	ACA	T	F	0.0	0.70253164557	0.0833333333333	0.0142857142857	0.657142857143	0.598290598291	0.00854700854701	2247.0	-1.78188174495	12.0	0.0	0.0
LelonA	ACT	T	F	0.0	0.744897959184	0.0833333333333	0.0192307692308	0.942307692308	0.504854368932	0.00970873786408	2249.0	-1.80777138158	13.0	0.0	0.0
CalimA	ACA	T	F	0.0	0.626582278481	0.0833333333333	0.0119047619048	0.690476190476	0.730434782609	0.00869565217391	2247.0	-1.85652670303	12.0	0.0	0.0
CdefoA	ACA	T	F	0.0	0.668749885635	0.0833333333333	0.0128205128205	0.666666666667	0.661016949153	0.00847457627119	2247.0	-1.78686745353	12.0	0.0	0.0
CsalmA	ACT	T	F	0.0	0.365610258737	0.2	0.0285714285714	0.628571428571	0.636363636364	0.0181818181818	2153.0	-1.67207121284	13.0	0.0	0.0
BcustA	ACT	T	F	0.0	0.744318181818	0.111111111111	0.0172413793103	0.758620689655	0.487394957983	0.00840336134454	2247.0	-1.69125948997	13.0	0.0	0.0
ScastA	ACT	T	F	0.0	0.249999919639	0.2	0.037037037037	0.962962962963	0.409090909091	0.0151515151515	1426.0	-1.64724689165	13.0	0.0	0.0
