### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Mesostigma_viride	AAT	N	T	0.0	0.664335664336	0.0625	0.0243902439024	0.756097560976	0.828282828283	0.020202020202	3748.0	-0.0301886792453	1.0	0.0
Dunaliella_salina	AAT	N	T	0.0	0.696428571429	0.142857142857	0.0277777777778	0.444444444444	0.666666666667	0.0185185185185	1954.0	-0.261093911249	1.0	0.0
Bracteacoccus_aerius	AAT	N	T	0.0	0.715909090909	0.0909090909091	0.030303030303	0.727272727273	0.515625	0.015625	2729.0	0.0101237345332	1.0	0.0
Pycnococcus_provasolii	AAT	N	T	0.0	0.755555555556	0.0833333333333	0.0232558139535	0.744186046512	0.614285714286	0.0285714285714	2964.0	-0.197301854975	1.0	0.0
Pycnococcus_provasolii	AAC	N	T	0.0	0.755555555556	0.0909090909091	0.037037037037	0.777777777778	0.385714285714	0.0285714285714	2964.0	0.158865248227	3.0	0.0
Polytoma_uvella	AAC	N	T	0.0	0.607142857143	0.142857142857	0.0294117647059	0.617647058824	0.790697674419	0.0232558139535	1951.0	-0.115789473684	3.0	0.0
Chlorokybus_atmophyticus	AAT	N	T	4.0	0.68085106383	0.0666666666667	0.0133333333333	0.786666666667	0.646551724138	0.00862068965517	3866.0	-0.0209863588667	1.0	0.0
Chlamydomonas_reinhardtii	AAT	N	T	0.0	0.0185185185185	0.25	0.166666666667	0.0	0.133333333333	0.0222222222222	1935.0	-0.0535714285714	1.0	0.0
Prototheca_wickerhamii	AAT	N	T	0.0	0.693573667712	0.125	0.0238095238095	0.797619047619	0.770642201835	0.0183486238532	3819.0	-0.0238532110092	1.0	0.0
Bracteacoccus_minor	AAT	N	T	0.0	0.0234234234234	0.181818181818	0.115384615385	0.423076923077	0.433333333333	0.05	2519.0	0.144827586207	1.0	0.0
Chromochloris_zofingiensis	AAT	N	T	0.0	0.779250043126	0.3	0.0793650793651	0.380952380952	0.818181818182	0.0779220779221	2378.0	-0.0284057971014	1.0	0.0
Chromochloris_zofingiensis	AAC	N	T	0.0	0.779250043126	0.166666666667	0.0714285714286	0.285714285714	0.181818181818	0.0779220779221	2378.0	-0.240196078431	3.0	0.0
Nephroselmis_olivacea	AAT	N	T	0.0	0.310344827586	0.0714285714286	0.0135135135135	0.797297297297	0.678899082569	0.0183486238532	3857.0	-0.0936507936508	1.0	0.0
Nephroselmis_olivacea	AAC	N	T	0.0	0.310344827586	0.0769230769231	0.0285714285714	0.742857142857	0.321100917431	0.0183486238532	3857.0	-0.115074798619	3.0	0.0

### Alignment improvement:
