### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Fsolani	TTC	F	Y	0.0	0.200978225076	0.0714285714286	0.00980392156863	0.980392156863	0.32380952381	0.0126984126984	3599.0	2.86298342541	23.0	0.0
Fsolani	TTT	F	Y	0.0	0.200978225076	0.142857142857	0.0140845070423	0.971830985915	0.67619047619	0.0126984126984	3599.0	2.81587301587	21.0	0.0
Fusarium	TTC	F	Y	0.0	0.222938277732	0.0714285714286	0.00909090909091	0.981818181818	0.347003154574	0.00946372239748	3599.0	2.85492227979	23.0	0.0
Fusarium	TTT	F	Y	0.0	0.222938277732	0.142857142857	0.00966183574879	0.975845410628	0.652996845426	0.00946372239748	3599.0	2.81050351922	21.0	0.0
Aniger	TTT	F	Y	0.0	0.00503539723791	0.538461538462	0.0534759358289	0.786096256684	0.658450704225	0.0352112676056	3322.0	2.63299462044	21.0	0.0
Trichoderma	TTC	F	Y	0.0	0.213871851108	0.0909090909091	0.00943396226415	0.952830188679	0.41568627451	0.0117647058824	2910.0	2.75435005118	23.0	0.0
Trichoderma	TTT	F	Y	0.0	0.213871851108	0.181818181818	0.0134228187919	0.946308724832	0.58431372549	0.0117647058824	2910.0	2.65937272064	21.0	0.0
Aoryzae	TTT	F	Y	0.0	0.0837675451098	0.5	0.0416666666667	0.854166666667	0.588957055215	0.0245398773006	1979.0	2.78415614237	21.0	0.0
Paracoccidioides	TTC	F	Y	0.0	0.103821921125	0.153846153846	0.027027027027	0.891891891892	0.223564954683	0.0392749244713	3509.0	2.82121212121	23.0	0.0
Paracoccidioides	TTT	F	Y	0.0	0.103821921125	0.5	0.0428015564202	0.75486381323	0.776435045317	0.0392749244713	3509.0	2.3349471831	21.0	0.0
Cordyceps	TTT	F	Y	0.0	0.109351744821	0.285714285714	0.0186046511628	0.944186046512	0.689102564103	0.0128205128205	3597.0	2.746875	21.0	0.0
Foxysporum	TTC	F	Y	0.0	0.222217428818	0.0714285714286	0.00980392156863	0.980392156863	0.329032258065	0.00645161290323	3599.0	2.85810055866	23.0	0.0
Foxysporum	TTT	F	Y	0.0	0.222217428818	0.0714285714286	0.00480769230769	0.975961538462	0.670967741935	0.00645161290323	3599.0	2.78263214671	21.0	0.0
Phaeosparia	TTT	F	Y	0.0	0.455594893771	0.571428571429	0.0384615384615	0.869230769231	0.751445086705	0.028901734104	2073.0	2.82235195997	21.0	0.0
Trychophyton	TTC	F	Y	0.0	0.126749880817	0.181818181818	0.0425531914894	0.851063829787	0.145510835913	0.0557275541796	3593.0	2.60784313725	23.0	0.0
Trychophyton	TTT	F	Y	0.0	0.126749880817	0.785714285714	0.0579710144928	0.775362318841	0.854489164087	0.0557275541796	3593.0	2.59405537459	21.0	0.0

### Alignment improvement:
