### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
Schistosoma	TGT	C	G	0.0	0.0535714285714	0.444444444444	0.172413793103	0.0344827586207	0.828571428571	0.142857142857	1325.0	-1.12777284827	25.0	0.0	0.0
Fasciola	TGT	C	G	0.0	0.000612321999164	0.1	0.0277777777778	0.0833333333333	0.947368421053	0.0263157894737	1332.0	-2.07823613087	25.0	0.0	0.028
Trichobilharzia_regenti	TGT	C	G	0.0	2.34372276108e-07	0.222222222222	0.0625	0.09375	1.0	0.0625	1324.0	-1.57177225341	25.0	0.0	0.047
Versteria_mustelae	TGT	C	G	0.0	0.000612321999164	0.111111111111	0.03125	0.09375	0.941176470588	0.0294117647059	1328.0	-1.92077607114	25.0	0.0	0.028
Euseius_nicholsi	TGT	C	G	0.0	0.583333333333	0.25	0.2	0.8	0.833333333333	0.166666666667	1296.0	-1.61734693878	25.0	0.0	0.0
Haplorchis_taichui	TGT	C	G	0.0	7.17693851055e-11	0.1	0.0909090909091	0.0909090909091	0.970588235294	0.0882352941176	1320.0	-1.55968992248	25.0	0.0	0.04
Halocynthia	TGT	C	G	0.0	0.000765343905886	0.142857142857	0.0769230769231	0.307692307692	1.0	0.0769230769231	1348.0	-1.73015873016	25.0	0.0	0.03
Echinococcus_equinus	TGT	C	G	0.0	2.34372276108e-07	0.2	0.0645161290323	0.0967741935484	0.96875	0.0625	1331.0	-1.44991652755	25.0	0.0	0.047
Taenia_crassiceps	TGC	C	G	0.0	0.75	0.333333333333	0.333333333333	0.0	0.0833333333333	0.0833333333333	1333.0	0.353982300885	27.0	0.0	0.013
Taenia_crassiceps	TGT	C	G	0.0	0.75	0.111111111111	0.0606060606061	0.0909090909091	0.916666666667	0.0833333333333	1333.0	-1.73187840998	25.0	0.0	0.0
Terebratulina	TGT	C	G	0.0	0.0714285714286	1.0	1.0	0.0	0.125	0.125	1351.0	5.375	25.0	0.0	0.234
Tetrancistrum_nebulosi	TGT	C	G	0.0	0.7	0.222222222222	0.0952380952381	0.0952380952381	0.636363636364	0.0606060606061	1333.0	-1.3894993895	25.0	0.0	0.0
Trichinella	TGT	C	G	0.0	0.000612321999164	0.2	0.0909090909091	0.272727272727	0.846153846154	0.0769230769231	1343.0	-2.27272727273	25.0	0.0	0.025
Benedenia_hoshinai	TGC	C	G	0.0	0.7	0.2	0.125	0.25	0.25	0.0625	1333.0	-1.76038338658	27.0	0.0	0.0
Benedenia_hoshinai	TGT	C	G	0.0	0.7	0.111111111111	0.0416666666667	0.0416666666667	0.75	0.0625	1333.0	-1.82023681378	25.0	0.0	0.0
Caenorhabditis	TGT	C	G	0.0	3.51522529469e-07	0.111111111111	0.105263157895	0.210526315789	1.0	0.105263157895	1346.0	-1.83220568336	25.0	0.0	0.045
Ascidiella_aspersa	TGC	C	G	0.0	0.1	0.5	0.333333333333	0.0	0.3	0.1	1350.0	0.186440677966	27.0	0.0	0.012
