### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
LmeyeA	TTC	F	G	0.0	0.216981132075	0.166666666667	0.02	0.9	0.431034482759	0.00862068965517	1429.0	-2.92966534317	23.0	0.0	0.0
WmucoA	TTC	F	G	0.0	0.179104477612	0.125	0.0181818181818	0.854545454545	0.345911949686	0.0062893081761	2246.0	-2.92864674868	23.0	0.0	0.0
WpijpA	TTC	F	G	0.0	0.679611650485	0.142857142857	0.013698630137	0.890410958904	0.634782608696	0.00869565217391	1429.0	-2.94741673223	23.0	0.0	0.0
CsubhA	TTC	F	G	0.0	0.507462686567	0.0769230769231	0.00680272108844	0.891156462585	0.986577181208	0.00671140939597	2244.0	-2.97495475932	23.0	0.0	0.0
CsubhB	TTC	F	G	0.0	0.507462686567	0.0769230769231	0.00680272108844	0.891156462585	0.986577181208	0.00671140939597	2244.0	-2.97495475932	23.0	0.0	0.0
OanguA	TTT	F	G	0.0	0.697841726619	0.0769230769231	0.00934579439252	0.775700934579	0.618497109827	0.00578034682081	2248.0	-2.94069445867	21.0	0.0	0.0
SarboA	TTC	F	G	0.0	0.184466019417	0.166666666667	0.0238095238095	0.880952380952	0.368421052632	0.00877192982456	1429.0	-2.88868940754	23.0	0.0	0.0
CalaiA	TTC	F	G	0.0	0.12213740458	0.125	0.0294117647059	0.911764705882	0.239436619718	0.00704225352113	2056.0	-2.80717225162	23.0	0.0	0.0
KtherA	TTC	F	G	0.0	0.747619047619	0.166666666667	0.0172413793103	0.896551724138	0.5	0.00862068965517	1429.0	-2.96442622951	23.0	0.0	0.0
CnorvA	TTT	F	G	0.0	0.589552238806	0.0769230769231	0.0078125	0.8515625	0.825806451613	0.00645161290323	2249.0	-2.95533686601	21.0	0.0	0.0
MstarA	TTT	F	G	0.0	0.62015503876	0.0769230769231	0.00787401574803	0.763779527559	0.760479041916	0.0059880239521	2249.0	-3.00919797129	21.0	0.0	0.0
NbaciA	TTC	F	G	0.0	0.227722772277	0.166666666667	0.02	0.9	0.423728813559	0.00847457627119	1428.0	-2.94782939832	23.0	0.0	0.0
CcastA	TTC	F	G	0.0	0.163265306122	0.166666666667	0.025641025641	0.794871794872	0.339130434783	0.00869565217391	1428.0	-2.943359375	23.0	0.0	0.0
LanspB	TTC	F	G	0.0	0.202830188679	0.166666666667	0.0212765957447	0.893617021277	0.405172413793	0.00862068965517	1429.0	-2.93057517659	23.0	0.0	0.0
LanspA	TTC	F	G	0.0	0.747619047619	0.166666666667	0.0178571428571	0.928571428571	0.486956521739	0.00869565217391	1429.0	-2.94732370433	23.0	0.0	0.0
CglabA	TTC	F	G	0.0	0.222772277228	0.166666666667	0.0196078431373	0.862745098039	0.435897435897	0.00854700854701	1413.0	-2.96623764223	23.0	0.0	0.0
KlactA	TTC	F	G	0.0	0.69801980198	0.142857142857	0.0147058823529	0.882352941176	0.59649122807	0.00877192982456	1408.0	-2.99425609414	23.0	0.0	0.0
CzempA	TTT	F	G	0.0	0.659090909091	0.142857142857	0.0123456790123	0.728395061728	0.675	0.00833333333333	1428.0	-2.97874109264	21.0	0.0	0.0
PpastA	TTT	F	G	0.0	0.635714285714	0.0769230769231	0.008	0.808	0.730994152047	0.00584795321637	2248.0	-2.95271198078	21.0	0.0	0.0
SjapoA	TTC	F	G	0.0	0.759663865546	0.166666666667	0.0133333333333	0.68	0.563909774436	0.015037593985	1423.0	-2.82480061744	23.0	0.0	0.0
SjapoA	TTT	F	G	0.0	0.759663865546	0.166666666667	0.0172413793103	0.551724137931	0.436090225564	0.015037593985	1423.0	-2.96029654036	21.0	0.0	0.0
MmagnB	TTC	F	G	0.0	0.55	0.0769230769231	0.00636942675159	0.738853503185	0.912790697674	0.00581395348837	2249.0	-2.98079533116	23.0	0.0	0.0
MmagnA	TTC	F	G	0.0	0.546153846154	0.0769230769231	0.00636942675159	0.745222929936	0.912790697674	0.00581395348837	2249.0	-2.9749626815	23.0	0.0	0.0
MtetrA	TTC	F	G	0.0	0.530534351145	0.0769230769231	0.00613496932515	0.748466257669	0.942196531792	0.00578034682081	2248.0	-3.01746924889	23.0	0.0	0.0
CsuavA	TTC	F	G	0.0	0.241007194245	0.0909090909091	0.0128205128205	0.846153846154	0.464285714286	0.00595238095238	2250.0	-2.93713263481	23.0	0.0	0.0
PkluyA	TTT	F	G	0.0	0.734042553191	0.0769230769231	0.0106382978723	0.787234042553	0.540229885057	0.00574712643678	2247.0	-2.90420244013	21.0	0.0	0.0
PcanaA	TTC	F	G	0.0	0.13309352518	0.166666666667	0.025641025641	0.923076923077	0.239263803681	0.00613496932515	2250.0	-2.88357334635	23.0	0.0	0.0
CjadiA	TTC	F	G	0.0	0.744604316547	0.0833333333333	0.0121951219512	0.853658536585	0.482352941176	0.00588235294118	2250.0	-2.92582619339	23.0	0.0	0.0
AgossB	TTC	F	G	0.0	0.17	0.142857142857	0.027027027027	0.891891891892	0.330357142857	0.00892857142857	1427.0	-2.76372924649	23.0	0.0	0.0
NdelpA	TTC	F	G	0.0	0.74	0.166666666667	0.015873015873	0.809523809524	0.538461538462	0.00854700854701	1412.0	-3.02015762352	23.0	0.0	0.0
BcaliA	TTC	F	G	0.0	0.139705882353	0.166666666667	0.025641025641	0.948717948718	0.253246753247	0.00649350649351	2250.0	-2.89459525556	23.0	0.0	0.0
CvartA	TTC	F	G	0.0	0.207142857143	0.1	0.0153846153846	0.876923076923	0.382352941176	0.00588235294118	2250.0	-2.89597058373	23.0	0.0	0.0
LdasiA	TTC	F	G	0.0	0.731132075472	0.166666666667	0.016393442623	0.918032786885	0.525862068966	0.00862068965517	1429.0	-2.95261182358	23.0	0.0	0.0
LkluyF	TTC	F	G	0.0	0.153846153846	0.166666666667	0.0294117647059	0.911764705882	0.298245614035	0.00877192982456	1429.0	-2.8738512949	23.0	0.0	0.0
LkluyE	TTC	F	G	0.0	0.158653846154	0.166666666667	0.0285714285714	0.914285714286	0.30701754386	0.00877192982456	1429.0	-2.88123644252	23.0	0.0	0.0
