### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Mesostigma_viride	TTC	F	L	0.0	0.0656547029346	0.133333333333	0.0588235294118	0.803921568627	0.174061433447	0.102389078498	3748.0	0.226539589443	23.0	0.0
Mesostigma_viride	TTT	F	L	0.0	0.0656547029346	0.625	0.111570247934	0.789256198347	0.825938566553	0.102389078498	3748.0	0.305359107339	21.0	0.0
Beta_vulgaris_vulgaris	TTC	F	L	0.0	0.173973356618	0.142857142857	0.021978021978	0.978021978022	0.377593360996	0.0207468879668	3254.0	0.137707573917	23.0	0.0
Beta_vulgaris_vulgaris	TTT	F	L	0.0	0.173973356618	0.214285714286	0.02	0.966666666667	0.622406639004	0.0207468879668	3254.0	0.184923151988	21.0	0.0
Malus_domestica	TTC	F	L	0.0	0.193023255814	0.0714285714286	0.0120481927711	0.987951807229	0.384259259259	0.00462962962963	3229.0	0.131520285332	23.0	0.0
Phoenix_dactylifera	TTC	F	L	0.0	0.0358324226498	0.266666666667	0.0449438202247	0.943820224719	0.395555555556	0.0222222222222	3604.0	0.231743351625	23.0	0.0
Phoenix_dactylifera	TTT	F	L	0.0	0.0358324226498	0.0625	0.00735294117647	0.985294117647	0.604444444444	0.0222222222222	3604.0	0.167548010019	21.0	0.0
Glycine_max	TTC	F	L	0.0	0.242839352428	0.0769230769231	0.010989010989	0.978021978022	0.411764705882	0.00904977375566	2992.0	0.116508851379	23.0	0.0
Glycine_max	TTT	F	L	0.0	0.242839352428	0.0769230769231	0.00769230769231	0.992307692308	0.588235294118	0.00904977375566	2992.0	0.128752886836	21.0	0.0
Marchantia_polymorpha	TTC	F	L	0.0	0.122412786872	0.0714285714286	0.044776119403	0.940298507463	0.230240549828	0.0515463917526	3530.0	0.230259525124	23.0	0.0
Marchantia_polymorpha	TTT	F	L	0.0	0.122412786872	0.5625	0.0535714285714	0.924107142857	0.769759450172	0.0515463917526	3530.0	0.224844092365	21.0	0.0
Dunaliella_salina	TTC	F	L	3.0	0.907414677412	0.857142857143	0.163636363636	0.618181818182	0.337423312883	0.147239263804	1954.0	0.478751660027	23.0	0.0
Dunaliella_salina	TTT	F	L	3.0	0.907414677412	0.857142857143	0.138888888889	0.555555555556	0.662576687117	0.147239263804	1954.0	0.429261559696	21.0	0.0
Carica_papaya	TTC	F	L	0.0	0.130753713552	0.125	0.0217391304348	0.978260869565	0.372469635628	0.0121457489879	3619.0	0.122507122507	23.0	0.0
Carica_papaya	TTT	F	L	0.0	0.130753713552	0.0625	0.00645161290323	0.993548387097	0.627530364372	0.0121457489879	3619.0	0.158125915081	21.0	0.0
Physcomitrella_patens	TTC	F	L	0.0	0.126003176526	0.142857142857	0.044776119403	0.925373134328	0.223333333333	0.05	3856.0	0.189144736842	23.0	0.0
Physcomitrella_patens	TTT	F	L	0.0	0.126003176526	0.411764705882	0.0515021459227	0.944206008584	0.776666666667	0.05	3856.0	0.233213232886	21.0	0.0
Chaetosphaeridium_globosum	TTC	F	L	0.0	0.142535747544	0.166666666667	0.0512820512821	0.897435897436	0.131756756757	0.0405405405405	3858.0	0.219272369715	23.0	0.0
Chaetosphaeridium_globosum	TTT	F	L	0.0	0.142535747544	0.352941176471	0.0389105058366	0.91439688716	0.868243243243	0.0405405405405	3858.0	0.177136972194	21.0	0.0
Zea_mays_NB	TTC	F	L	0.0	0.198113207547	0.0833333333333	0.0117647058824	0.976470588235	0.393518518519	0.00462962962963	2848.0	0.122085629504	23.0	0.0
Pseudendoclonium_akinetum	TTC	F	L	1.0	0.0830386002918	0.142857142857	0.0307692307692	0.769230769231	0.245283018868	0.0566037735849	3709.0	0.0347021399653	23.0	0.0
Pseudendoclonium_akinetum	TTT	F	L	1.0	0.0830386002918	0.5625	0.065	0.75	0.754716981132	0.0566037735849	3709.0	0.169283799311	21.0	0.0
Arabidopsis_thaliana	TTC	F	L	0.0	0.16704356806	0.142857142857	0.0215053763441	0.978494623656	0.378048780488	0.0162601626016	3540.0	0.131930392554	23.0	0.0
Arabidopsis_thaliana	TTT	F	L	0.0	0.16704356806	0.0714285714286	0.0130718954248	0.986928104575	0.621951219512	0.0162601626016	3540.0	0.17202970297	21.0	0.0
Bracteacoccus_aerius	TTC	F	L	0.0	0.462191615691	0.5	0.0625	0.776785714286	0.647398843931	0.0751445086705	2729.0	0.194380921268	23.0	0.0
Bracteacoccus_aerius	TTT	F	L	0.0	0.462191615691	0.416666666667	0.0983606557377	0.786885245902	0.352601156069	0.0751445086705	2729.0	0.389768574909	21.0	0.0
Oryza_sativa_I2	TTC	F	L	0.0	0.198275862069	0.0769230769231	0.010752688172	0.978494623656	0.39406779661	0.00423728813559	3439.0	0.123711340206	23.0	0.0
Oryza_sativa_J2	TTC	F	L	1.0	0.184895833333	0.0833333333333	0.0138888888889	0.972222222222	0.367346938776	0.00510204081633	2827.0	0.153806047967	23.0	0.0
Pycnococcus_provasolii	TTC	F	L	1.0	0.104524761475	0.181818181818	0.0740740740741	0.777777777778	0.0931034482759	0.113793103448	2964.0	0.392022008253	23.0	0.0
Pycnococcus_provasolii	TTT	F	L	1.0	0.104524761475	0.714285714286	0.117870722433	0.688212927757	0.906896551724	0.113793103448	2964.0	0.302952503209	21.0	0.0
Polytoma_uvella	TTC	F	L	3.0	0.207261312017	1.0	0.152777777778	0.604166666667	0.894409937888	0.16149068323	1951.0	0.436248415716	23.0	0.0
Polytoma_uvella	TTT	F	L	3.0	0.207261312017	0.666666666667	0.235294117647	0.470588235294	0.105590062112	0.16149068323	1951.0	0.809633027523	21.0	0.0
Chlorokybus_atmophyticus	TTC	F	L	0.0	0.0855112939231	0.1875	0.0454545454545	0.909090909091	0.222972972973	0.0675675675676	3866.0	0.196645459803	23.0	0.0
Chlorokybus_atmophyticus	TTT	F	L	0.0	0.0855112939231	0.470588235294	0.0739130434783	0.869565217391	0.777027027027	0.0675675675676	3866.0	0.252939255389	21.0	0.0
