### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Mesostigma_viride	TTC	F	I	0.0	0.0405948174736	0.133333333333	0.0392156862745	0.803921568627	0.174061433447	0.0102389078498	3748.0	0.140762463343	23.0	0.0
Mesostigma_viride	TTT	F	I	0.0	0.0405948174736	0.0625	0.00413223140496	0.789256198347	0.825938566553	0.0102389078498	3748.0	0.0990099009901	21.0	0.0
Beta_vulgaris_vulgaris	TTT	F	I	5.0	0.310638297872	0.0714285714286	0.00666666666667	0.966666666667	0.622406639004	0.00414937759336	3254.0	0.0873383752135	21.0	0.0
Marchantia_polymorpha	TTT	F	I	1.0	0.383763837638	0.0625	0.00446428571429	0.924107142857	0.769759450172	0.00343642611684	3530.0	0.0873082757458	21.0	0.0
Dunaliella_salina	TTC	F	I	0.0	0.859351764993	0.285714285714	0.0545454545455	0.618181818182	0.337423312883	0.0552147239264	1954.0	0.376494023904	23.0	0.0
Dunaliella_salina	TTT	F	I	0.0	0.859351764993	0.571428571429	0.0555555555556	0.555555555556	0.662576687117	0.0552147239264	1954.0	0.259489302968	21.0	0.0
Chaetosphaeridium_globosum	TTT	F	I	0.0	0.33075503832	0.176470588235	0.011673151751	0.91439688716	0.868243243243	0.0101351351351	3858.0	0.0709136383699	21.0	0.0
Pseudendoclonium_akinetum	TTT	F	I	0.0	0.121592530316	0.3125	0.025	0.75	0.754716981132	0.0188679245283	3709.0	0.0128303332057	21.0	0.0
Bracteacoccus_aerius	TTC	F	I	0.0	0.561700157705	0.25	0.0357142857143	0.776785714286	0.647398843931	0.0404624277457	2729.0	0.134596537079	23.0	0.0
Bracteacoccus_aerius	TTT	F	I	0.0	0.561700157705	0.25	0.0491803278689	0.786885245902	0.352601156069	0.0404624277457	2729.0	0.252740560292	21.0	0.0
Oryza_sativa_I2	TTT	F	I	6.0	0.303879310345	0.0714285714286	0.00699300699301	0.979020979021	0.60593220339	0.00423728813559	3439.0	0.0469155002592	21.0	0.0
Oryza_sativa_J2	TTT	F	I	6.0	0.682291666667	0.0769230769231	0.00806451612903	0.975806451613	0.632653061224	0.00510204081633	2827.0	0.0680209295168	21.0	0.0
Pycnococcus_provasolii	TTC	F	I	0.0	0.132981997807	0.181818181818	0.0740740740741	0.777777777778	0.0931034482759	0.0448275862069	2964.0	0.382393397524	23.0	0.0
Pycnococcus_provasolii	TTT	F	I	0.0	0.132981997807	0.571428571429	0.041825095057	0.688212927757	0.906896551724	0.0448275862069	2964.0	0.149336756525	21.0	0.0
Polytoma_uvella	TTC	F	I	0.0	0.338092482335	0.571428571429	0.0486111111111	0.604166666667	0.894409937888	0.0496894409938	1951.0	0.228643852978	23.0	0.0
Polytoma_uvella	TTT	F	I	0.0	0.338092482335	0.166666666667	0.0588235294118	0.470588235294	0.105590062112	0.0496894409938	1951.0	0.566513761468	21.0	0.0
Chlorokybus_atmophyticus	TTT	F	I	0.0	0.385057471264	0.0588235294118	0.00434782608696	0.869565217391	0.777027027027	0.00337837837838	3866.0	0.102710646636	21.0	0.0
Beta_vulgaris_maritima	TTT	F	I	5.0	0.313492063492	0.0666666666667	0.00617283950617	0.969135802469	0.627906976744	0.00387596899225	3427.0	0.0887668725692	21.0	0.0
Chlamydomonas_reinhardtii	TTC	F	I	0.0	0.365333745192	0.428571428571	0.0485436893204	0.621359223301	0.677631578947	0.0592105263158	1935.0	0.142259414226	23.0	0.0
Chlamydomonas_reinhardtii	TTT	F	I	0.0	0.365333745192	0.571428571429	0.0816326530612	0.591836734694	0.322368421053	0.0592105263158	1935.0	0.345765345765	21.0	0.0
Prototheca_wickerhamii	TTC	F	I	0.0	0.217012048193	0.0666666666667	0.0113636363636	0.886363636364	0.307692307692	0.00699300699301	3819.0	0.143409188493	23.0	0.0
Prototheca_wickerhamii	TTT	F	I	0.0	0.217012048193	0.0625	0.00505050505051	0.858585858586	0.692307692308	0.00699300699301	3819.0	0.170792554212	21.0	0.0
Bracteacoccus_minor	TTC	F	I	0.0	0.151887105485	0.25	0.030303030303	0.757575757576	0.668918918919	0.0472972972973	2519.0	0.158251695554	23.0	0.0
Bracteacoccus_minor	TTT	F	I	0.0	0.151887105485	0.25	0.0816326530612	0.673469387755	0.331081081081	0.0472972972973	2519.0	0.301575393848	21.0	0.0
Chromochloris_zofingiensis	TTC	F	I	0.0	0.112014933233	0.3	0.2	0.6	0.101351351351	0.0878378378378	2378.0	0.903614457831	23.0	0.0
Chromochloris_zofingiensis	TTT	F	I	0.0	0.112014933233	0.5	0.0751879699248	0.601503759398	0.898648648649	0.0878378378378	2378.0	0.0542961097117	21.0	0.0
Nephroselmis_olivacea	TTC	F	I	0.0	0.21149858233	0.0625	0.0125	0.8625	0.26402640264	0.013201320132	3857.0	0.0868952559887	23.0	0.0
Nephroselmis_olivacea	TTT	F	I	0.0	0.21149858233	0.176470588235	0.0134529147982	0.829596412556	0.73597359736	0.013201320132	3857.0	0.108302015716	21.0	0.0

### Alignment improvement:
