### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
LmeyeA	TAT	Y	F	0.0	0.586666666667	0.166666666667	0.015873015873	0.968253968254	0.828947368421	0.0131578947368	1456.0	2.95674093349	17.0	0.0
SpombA	TAT	Y	F	0.0	0.843375478746	0.666666666667	0.120689655172	0.706896551724	0.773333333333	0.12	1452.0	2.58704883227	17.0	0.0
SpombA	TAC	Y	F	0.0	0.843375478746	0.2	0.117647058824	0.882352941176	0.226666666667	0.12	1452.0	3.27964071856	19.0	0.0
SpastA	TAT	Y	F	0.0	0.661231087547	0.285714285714	0.0547945205479	0.904109589041	0.9125	0.05	1456.0	2.9723275741	17.0	0.0
AacerA	TAT	Y	F	0.0	0.530303030303	1.0	0.0606060606061	0.909090909091	0.970588235294	0.0588235294118	643.0	2.94131881428	17.0	0.0
CmetaD	TAT	Y	F	0.0	0.583082466661	0.4	0.0862068965517	0.905172413793	0.816901408451	0.0915492957746	2101.0	3.05403713749	17.0	0.0
CmetaD	TAC	Y	F	0.0	0.583082466661	0.222222222222	0.115384615385	0.846153846154	0.183098591549	0.0915492957746	2101.0	3.20241935484	19.0	0.0
CgigaA	TAT	Y	F	0.0	0.284099374262	0.222222222222	0.12	0.88	0.217391304348	0.0695652173913	1879.0	3.18296089385	17.0	0.0
CgigaA	TAC	Y	F	0.0	0.284099374262	0.181818181818	0.0555555555556	0.922222222222	0.782608695652	0.0695652173913	1879.0	3.06230412436	19.0	0.0
CsantA	TAT	Y	F	0.0	0.309728528325	0.416666666667	0.0943396226415	0.820754716981	0.72602739726	0.109589041096	2073.0	2.76570976492	17.0	0.0
CsantA	TAC	Y	F	0.0	0.309728528325	0.444444444444	0.15	0.8	0.27397260274	0.109589041096	2073.0	3.18230638779	19.0	0.0
CtropB	TAT	Y	F	0.0	0.316481729952	0.181818181818	0.0666666666667	0.9	0.44776119403	0.044776119403	2101.0	3.06125862429	17.0	0.0
CtropB	TAC	Y	F	0.0	0.316481729952	0.181818181818	0.027027027027	0.972972972973	0.55223880597	0.044776119403	2101.0	2.98920419494	19.0	0.0
CtropA	TAT	Y	F	0.0	0.32064912418	0.181818181818	0.0689655172414	0.896551724138	0.432835820896	0.044776119403	2101.0	3.05602790495	17.0	0.0
CtropA	TAC	Y	F	0.0	0.32064912418	0.181818181818	0.0263157894737	0.973684210526	0.567164179104	0.044776119403	2101.0	2.99491017964	19.0	0.0
WpijpA	TAT	Y	F	0.0	0.501787722985	0.166666666667	0.03125	0.875	0.395061728395	0.0617283950617	1456.0	2.75900541919	17.0	0.0
WpijpA	TAC	Y	F	0.0	0.501787722985	0.285714285714	0.0816326530612	0.897959183673	0.604938271605	0.0617283950617	1456.0	3.07224890374	19.0	0.0
BarxA	TAT	Y	F	0.0	0.62987012987	1.0	0.142857142857	0.809523809524	0.913043478261	0.130434782609	442.0	3.09592215014	17.0	0.0
CoxycA	TAT	Y	F	0.0	0.443609022556	1.0	0.230769230769	0.692307692308	0.565217391304	0.173913043478	442.0	2.96329588015	17.0	0.0
CoxycA	TAC	Y	F	0.0	0.443609022556	1.0	0.1	0.9	0.434782608696	0.173913043478	442.0	3.13799805637	19.0	0.0
CsubhA	TAT	Y	F	0.0	0.370643184417	0.25	0.125	0.875	0.064	0.096	2098.0	3.23816793893	17.0	0.0
CsubhA	TAC	Y	F	0.0	0.370643184417	0.416666666667	0.0940170940171	0.897435897436	0.936	0.096	2098.0	3.1751560298	19.0	0.0
CsubhB	TAT	Y	F	0.0	0.370643184417	0.25	0.125	0.875	0.064	0.096	2098.0	3.23816793893	17.0	0.0
CsubhB	TAC	Y	F	0.0	0.370643184417	0.416666666667	0.0940170940171	0.897435897436	0.936	0.096	2098.0	3.1751560298	19.0	0.0
OanguA	TAT	Y	F	0.0	0.654536390828	0.0909090909091	0.018691588785	0.906542056075	0.842519685039	0.0157480314961	2101.0	2.81235154394	17.0	0.0
SarboA	TAT	Y	F	0.0	0.642668407412	0.285714285714	0.0547945205479	0.904109589041	0.924050632911	0.0506329113924	1456.0	2.97782767331	17.0	0.0
CcastA	TAT	Y	F	0.0	0.613445637418	0.285714285714	0.0422535211268	0.915492957746	0.922077922078	0.038961038961	1455.0	2.93686795724	17.0	0.0
KtherA	TAT	Y	F	0.0	0.732432432432	0.166666666667	0.0357142857143	0.946428571429	0.736842105263	0.0263157894737	1456.0	2.97698209719	17.0	0.0
CblacA	TAT	Y	F	1.0	0.604166666667	1.0	0.217391304348	0.782608695652	0.958333333333	0.208333333333	442.0	3.50401351922	17.0	0.0
CnorvA	TAT	Y	F	0.0	0.640805573969	0.5	0.0625	0.890625	0.962406015038	0.0601503759398	2101.0	2.95364544782	17.0	0.0
CviswA	TAT	Y	F	0.0	0.742043450449	0.25	0.0725806451613	0.911290322581	0.932330827068	0.0676691729323	2101.0	3.06786542923	17.0	0.0
MstarA	TAT	Y	F	0.0	0.00853846153846	0.333333333333	0.0538461538462	0.907692307692	1.0	0.0538461538462	2101.0	2.91610738255	17.0	0.0
NbaciA	TAT	Y	F	0.0	0.708287054177	0.285714285714	0.0461538461538	0.907692307692	0.844155844156	0.038961038961	1455.0	3.03730521014	17.0	0.0
KmarxA	TAT	Y	F	0.0	0.769621682665	1.0	0.166666666667	0.833333333333	0.782608695652	0.130434782609	442.0	3.22624190065	17.0	0.0
