### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	suspected	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	N. mixte	id	prediction
Aniger	ATT	I	F	0.347345860381	0.333333333333	0.036036036036	0.747747747748	0.349056603774	0.0220125786164	2978.0	-0.0511022044088	5.0	0
Aniger	ATA	I	F	0.347345860381	0.166666666667	0.0153846153846	0.779487179487	0.61320754717	0.0220125786164	2978.0	-0.112799532437	4.0	0
Trichoderma	ATT	I	F	0.163732347562	0.111111111111	0.0121951219512	0.926829268293	0.264516129032	0.00322580645161	2577.0	0.0252659574468	5.0	0
Aoryzae	ATT	I	F	0.770480469957	0.125	0.0161290322581	0.806451612903	0.433566433566	0.013986013986	1415.0	-0.140255009107	5.0	0
Aoryzae	ATA	I	F	0.770480469957	0.125	0.0133333333333	0.773333333333	0.524475524476	0.013986013986	1415.0	-0.109970674487	4.0	0
Paracoccidioides	ATT	I	F	0.0485966494569	0.0769230769231	0.00564971751412	0.689265536723	0.473262032086	0.0160427807487	3093.0	-0.225868725869	5.0	0
Paracoccidioides	ATC	I	F	0.0485966494569	0.153846153846	0.0555555555556	0.666666666667	0.144385026738	0.0160427807487	3093.0	-0.101659751037	7.0	0
Paracoccidioides	ATA	I	F	0.0485966494569	0.153846153846	0.013986013986	0.748251748252	0.382352941176	0.0160427807487	3093.0	-0.161657189277	4.0	0
Cordyceps	ATT	I	F	0.791809837121	0.0769230769231	0.0078125	0.8984375	0.324873096447	0.00507614213198	3201.0	-0.0295698924731	5.0	0
Cordyceps	ATA	I	F	0.791809837121	0.0714285714286	0.00403225806452	0.854838709677	0.629441624365	0.00507614213198	3201.0	-0.112385321101	4.0	0
Foxysporum	ATT	I	F	0.196721268083	0.0769230769231	0.00990099009901	0.90099009901	0.257653061224	0.00255102040816	3210.0	0.0204081632653	5.0	0
Phaeosparia	ATT	I	F	0.139046064397	0.285714285714	0.0322580645161	0.731182795699	0.420814479638	0.0226244343891	1927.0	0.0476744186047	5.0	0
Phaeosparia	ATC	I	F	0.139046064397	0.2	0.0714285714286	0.714285714286	0.0633484162896	0.0226244343891	1927.0	-0.0625	7.0	0
Phaeosparia	ATA	I	F	0.139046064397	0.142857142857	0.00877192982456	0.736842105263	0.515837104072	0.0226244343891	1927.0	-0.0922190201729	4.0	0
Trychophyton	ATT	I	F	0.915768924672	0.153846153846	0.0229007633588	0.748091603053	0.337628865979	0.0257731958763	3184.0	-0.0860869565217	5.0	0
Trychophyton	ATA	I	F	0.915768924672	0.384615384615	0.0286885245902	0.704918032787	0.628865979381	0.0257731958763	3184.0	-0.093121197941	4.0	0

### Alignment improvement:
