### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
Metaseiulus_occidentalis	ATT	I	P	0.0	0.809437320777	0.2	0.0285714285714	0.485714285714	0.526315789474	0.015037593985	1280.0	-2.52623853211	5.0	0.0	0.0
Schistosoma	ATT	I	P	0.0	0.8062150551	0.111111111111	0.0222222222222	0.288888888889	0.441176470588	0.0294117647059	1325.0	-2.48059360731	5.0	0.0	0.0
Schistosoma	ATA	I	P	0.0	0.8062150551	0.0833333333333	0.0384615384615	0.403846153846	0.509803921569	0.0294117647059	1325.0	-2.50419753086	4.0	0.0	0.107
Trichobilharzia_regenti	ATA	I	P	0.0	0.712121212121	0.1	0.0238095238095	0.428571428571	0.494117647059	0.0117647058824	1324.0	-2.60353227771	4.0	0.0	0.248
Versteria_mustelae	ATT	I	P	0.0	0.820885739289	0.2	0.046511627907	0.53488372093	0.398148148148	0.037037037037	1328.0	-2.51137724551	5.0	0.0	0.0
Versteria_mustelae	ATA	I	P	0.0	0.820885739289	0.181818181818	0.0322580645161	0.338709677419	0.574074074074	0.037037037037	1328.0	-2.41580471659	4.0	0.0	0.042
Euseius_nicholsi	ATT	I	P	0.0	0.0844155633416	0.0909090909091	0.0128205128205	0.589743589744	0.604651162791	0.015503875969	1296.0	-2.63492586491	5.0	0.0	0.0
Euseius_nicholsi	ATA	I	P	0.0	0.0844155633416	0.1	0.0277777777778	0.0833333333333	0.279069767442	0.015503875969	1296.0	-2.53314121037	4.0	0.0	0.185
Haplorchis_taichui	ATT	I	P	0.0	0.290322513822	0.111111111111	0.0322580645161	0.354838709677	0.430555555556	0.0138888888889	1320.0	-2.53184449959	5.0	0.0	0.003
Halocynthia	ATT	I	P	0.0	0.713486973058	0.2	0.0357142857143	0.696428571429	0.629213483146	0.0224719101124	1348.0	-2.50366972477	5.0	0.0	0.0
Limulus	ATA	I	P	0.0	0.030769220146	0.125	0.0357142857143	0.107142857143	0.233333333333	0.00833333333333	1351.0	-2.40625	4.0	0.0	0.063
Echinococcus_equinus	ATT	I	P	0.0	0.759136212625	0.222222222222	0.0377358490566	0.528301886792	0.6625	0.025	1331.0	-2.45893719807	5.0	0.0	0.0
Taenia_crassiceps	ATT	I	P	0.0	0.336563307494	0.333333333333	0.063829787234	0.425531914894	0.479591836735	0.0510204081633	1333.0	-2.25521405049	5.0	0.0	0.0
Taenia_crassiceps	ATA	I	P	0.0	0.336563307494	0.2	0.0392156862745	0.411764705882	0.520408163265	0.0510204081633	1333.0	-2.32311557789	4.0	0.0	0.026
Axinella	ATT	I	P	0.0	0.768656636546	0.0909090909091	0.025641025641	0.769230769231	0.41935483871	0.010752688172	1348.0	-2.66974291365	5.0	0.0	0.0
Terebratulina	ATT	I	P	0.0	0.231481414349	0.1	0.0277777777778	0.555555555556	0.305084745763	0.00847457627119	1351.0	-2.61182336182	5.0	0.0	0.0
Suberites_domuncula	ATC	I	P	0.0	0.00819671848152	0.5	0.5	0.0	0.0215053763441	0.010752688172	1351.0	-0.025641025641	7.0	0.0	0.049
Geodia	ATT	I	P	0.0	0.716666568845	0.0909090909091	0.0222222222222	0.733333333333	0.473684210526	0.0105263157895	1350.0	-2.69714285714	5.0	0.0	0.0
Metridium	ATA	I	P	0.0	0.322033857343	0.1	0.0416666666667	0.541666666667	0.272727272727	0.0113636363636	1351.0	-2.60489882854	4.0	0.0	0.212
Amphimedon_queenslandica	ATC	I	P	0.0	0.084745733453	0.125	0.0714285714286	0.642857142857	0.148936170213	0.0106382978723	1351.0	-2.46788990826	7.0	0.0	0.0
Trichinella	ATA	I	P	0.0	0.00562851588037	0.272727272727	0.0535714285714	0.125	0.408759124088	0.021897810219	1343.0	-2.3055683387	4.0	0.0	0.05
Acropora	ATT	I	P	0.0	0.704917930909	0.0833333333333	0.0212765957447	0.744680851064	0.540229885057	0.0114942528736	1350.0	-2.68271334792	5.0	0.0	0.0
Pseudogarypus_banksi	ATA	I	P	0.0	0.0666666436497	0.0909090909091	0.0196078431373	0.137254901961	0.303571428571	0.00595238095238	1347.0	-2.55823293173	4.0	0.0	0.132
Benedenia_hoshinai	ATA	I	P	0.0	0.2375	0.1	0.0204081632653	0.367346938776	0.418803418803	0.00854700854701	1333.0	-2.54521693675	4.0	0.0	0.249
Myxine	ATA	I	P	0.0	0.030769220146	0.125	0.027027027027	0.0810810810811	0.278195488722	0.00751879699248	1350.0	-2.54232622161	4.0	0.0	0.065
Ciona	ATC	I	P	0.0	0.000277854873374	0.2	0.333333333333	0.166666666667	0.0428571428571	0.0214285714286	1348.0	0.21186440678	7.0	0.0	0.223
Ciona	ATA	I	P	0.0	0.000277854873374	0.0909090909091	0.0204081632653	0.102040816327	0.35	0.0214285714286	1348.0	-2.61024033438	4.0	0.0	0.192
Caenorhabditis	ATT	I	P	0.0	0.133016182941	0.166666666667	0.0263157894737	0.473684210526	0.638655462185	0.0252100840336	1346.0	-2.60566228514	5.0	0.0	0.0
Caenorhabditis	ATA	I	P	0.0	0.133016182941	0.0909090909091	0.030303030303	0.0606060606061	0.27731092437	0.0252100840336	1346.0	-2.41653666147	4.0	0.0	0.072
Ascidiella_aspersa	ATA	I	P	0.0	0.0267857050378	0.0909090909091	0.0344827586207	0.0689655172414	0.261261261261	0.00900900900901	1350.0	-2.64653641208	4.0	0.0	0.063
