### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Paracentrotus	TTC	F	L	0.0	0.354274198269	0.272727272727	0.0869565217391	0.891304347826	0.348484848485	0.0606060606061	1436.0	0.30260707635	23.0	0.0
Paracentrotus	TTT	F	L	0.0	0.354274198269	0.333333333333	0.046511627907	0.93023255814	0.651515151515	0.0606060606061	1436.0	0.247991967871	21.0	0.0
Schistosoma	TTC	F	L	0.0	0.801163224396	0.2	0.125	0.5	0.0747663551402	0.168224299065	1278.0	0.0104166666667	23.0	0.0
Schistosoma	TTT	F	L	0.0	0.801163224396	0.818181818182	0.171717171717	0.464646464646	0.92523364486	0.168224299065	1278.0	0.295685279188	21.0	0.0
Fasciola	TTC	F	L	0.0	0.77972027972	0.25	0.166666666667	0.333333333333	0.046511627907	0.162790697674	1341.0	0.0921985815603	23.0	0.0
Fasciola	TTT	F	L	0.0	0.77972027972	0.818181818182	0.162601626016	0.447154471545	0.953488372093	0.162790697674	1341.0	0.122316865417	21.0	0.0
Patiria	TTC	F	L	0.0	0.612196937692	0.3	0.051724137931	0.931034482759	0.408450704225	0.0633802816901	1534.0	0.229459659511	23.0	0.0
Patiria	TTT	F	L	0.0	0.612196937692	0.5	0.0714285714286	0.880952380952	0.591549295775	0.0633802816901	1534.0	0.300103305785	21.0	0.0
Lumbricus	TTC	F	L	0.0	0.65668516171	0.3	0.0816326530612	0.877551020408	0.357664233577	0.0948905109489	1525.0	0.328646748682	23.0	0.0
Lumbricus	TTT	F	L	0.0	0.65668516171	0.5	0.102272727273	0.852272727273	0.642335766423	0.0948905109489	1525.0	0.370857699805	21.0	0.0
Halocynthia	TTT	F	L	0.0	0.780754794856	0.666666666667	0.159722222222	0.680555555556	0.96	0.153333333333	1418.0	0.502509595512	21.0	0.0
Limulus	TTC	F	L	0.0	0.191974805074	0.111111111111	0.0217391304348	0.934782608696	0.333333333333	0.0579710144928	1521.0	0.144859813084	23.0	0.0
Limulus	TTT	F	L	0.0	0.191974805074	0.4	0.0760869565217	0.847826086957	0.666666666667	0.0579710144928	1521.0	0.335810496981	21.0	0.0
Caenorhabditis	TTC	F	L	0.0	0.842373627727	0.333333333333	0.181818181818	0.727272727273	0.0748299319728	0.163265306122	1433.0	0.45867768595	23.0	0.0
Caenorhabditis	TTT	F	L	0.0	0.842373627727	0.909090909091	0.161764705882	0.632352941176	0.925170068027	0.163265306122	1433.0	0.305710738672	21.0	0.0
Axinella	TTC	F	L	0.0	0.0785283895594	0.428571428571	0.272727272727	0.727272727273	0.0769230769231	0.111888111888	1523.0	0.972440944882	23.0	0.0
Axinella	TTT	F	L	0.0	0.0785283895594	0.666666666667	0.0984848484848	0.825757575758	0.923076923077	0.111888111888	1523.0	0.256085686465	21.0	0.0
Terebratulina	TTC	F	L	0.0	0.279746656464	0.181818181818	0.027397260274	0.890410958904	0.593495934959	0.0406504065041	1487.0	0.146370023419	23.0	0.0
Terebratulina	TTT	F	L	0.0	0.279746656464	0.333333333333	0.06	0.88	0.406504065041	0.0406504065041	1487.0	0.276505513147	21.0	0.0
Bfloridae	TTC	F	L	2.0	0.464176362523	0.25	0.0952380952381	0.857142857143	0.283783783784	0.0675675675676	875.0	0.308333333333	23.0	0.0
Bfloridae	TTT	F	L	2.0	0.464176362523	0.25	0.0566037735849	0.905660377358	0.716216216216	0.0675675675676	875.0	0.3147566719	21.0	0.0
Katharina	TTC	F	L	0.0	0.800503898603	0.125	0.0625	0.75	0.115942028986	0.0797101449275	1515.0	0.212435233161	23.0	0.0
