### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
LmeyeA	ATG	M	L	0.0	1.0	0.166666666667	0.0232558139535	0.883720930233	1.0	0.0232558139535	1429.0	1.8874246147	6.0	0.0	0.0
SpombA	ATG	M	L	0.0	0.000162831094097	0.666666666667	0.15	0.575	1.0	0.15	1424.0	1.86574952562	6.0	0.0	0.147
WmucoA	ATG	M	L	0.0	0.00622211791317	0.555555555556	0.103448275862	0.879310344828	1.0	0.103448275862	2246.0	2.14675582866	6.0	0.0	0.003
AacerA	ATG	M	L	0.0	4.39302645271e-08	1.0	0.290322580645	0.58064516129	1.0	0.290322580645	630.0	2.33113377325	6.0	0.0	0.161
CgallA	ATG	M	L	0.0	1.51556075679e-05	0.363636363636	0.147540983607	0.688524590164	1.0	0.147540983607	2247.0	2.03599374022	6.0	0.0	0.076
CgigaA	ATG	M	L	0.0	0.0646975600672	0.444444444444	0.0727272727273	0.872727272727	1.0	0.0727272727273	2002.0	1.98428362573	6.0	0.0	0.0
CsantA	ATG	M	L	0.0	1.26036062375e-08	0.727272727273	0.206896551724	0.637931034483	1.0	0.206896551724	2220.0	1.92116261398	6.0	0.0	0.127
CtropB	ATG	M	L	0.0	0.69058964282	0.2	0.031746031746	0.904761904762	1.0	0.031746031746	2250.0	1.96379940219	6.0	0.0	0.0
CtropA	ATG	M	L	0.0	0.69058964282	0.2	0.031746031746	0.904761904762	1.0	0.031746031746	2250.0	1.96379940219	6.0	0.0	0.0
WpijpA	ATG	M	L	0.0	0.0334855979785	0.5	0.0888888888889	0.844444444444	1.0	0.0888888888889	1429.0	2.11778487753	6.0	0.0	0.0
BarxA	ATG	M	L	0.0	0.0461342936966	1.0	0.153846153846	0.769230769231	1.0	0.153846153846	434.0	2.24755244755	6.0	0.0	0.252
CsubhA	ATG	M	L	0.0	0.000385140074483	0.545454545455	0.117647058824	0.779411764706	1.0	0.117647058824	2244.0	2.07921259843	6.0	0.0	0.029
CsubhB	ATG	M	L	0.0	0.000385140074483	0.545454545455	0.117647058824	0.779411764706	1.0	0.117647058824	2244.0	2.07921259843	6.0	0.0	0.029
