### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
Aphrocallistes_vastus	AGA	R	N	3.0	0.00192307670176	0.25	0.0625	0.0	0.444444444444	0.0277777777778	1349.0	0.225419664269	8.0	0.0	0.068
Schistosoma	AGA	R	N	0.0	0.055555549162	0.166666666667	0.0555555555556	0.0	0.272727272727	0.0151515151515	1325.0	-0.216524216524	8.0	0.0	0.0
Trichobilharzia_regenti	AGA	R	N	0.0	0.0185185121249	0.2	0.1	0.0	0.222222222222	0.0222222222222	1324.0	0.51637279597	8.0	0.0	0.003
Euseius_nicholsi	AGG	R	N	9.0	0.00742240192628	0.333333333333	0.2	0.0	0.0724637681159	0.0289855072464	1296.0	0.471502590674	10.0	0.0	0.066
Euseius_nicholsi	AGA	R	N	9.0	0.00742240192628	0.111111111111	0.0384615384615	0.0	0.376811594203	0.0289855072464	1296.0	0.238285144566	8.0	0.0	0.068
Haplorchis_taichui	AGG	R	N	0.0	0.0184729051284	0.25	0.0909090909091	0.0454545454545	0.379310344828	0.0344827586207	1320.0	0.238372093023	10.0	0.0	0.0
Echinococcus_equinus	AGA	R	N	0.0	0.275862045155	0.166666666667	0.0833333333333	0.25	0.206896551724	0.0172413793103	1331.0	0.144373673036	8.0	0.0	0.0
Taenia_crassiceps	AGA	R	N	0.0	0.189655154556	0.142857142857	0.0833333333333	0.166666666667	0.235294117647	0.0196078431373	1333.0	-0.117270788913	8.0	0.0	0.002
Amphimedon_queenslandica	AGA	R	N	3.0	0.824999939581	0.142857142857	0.0666666666667	0.866666666667	0.348837209302	0.0232558139535	1351.0	0.196808510638	8.0	0.0	0.059
Tetrancistrum_nebulosi	AGG	R	N	0.0	0.107142844812	0.111111111111	0.0384615384615	0.0384615384615	0.342105263158	0.0131578947368	1333.0	-0.273529411765	10.0	0.0	0.0
Trichinella	AGA	R	N	1.0	0.00079365051964	0.285714285714	0.0625	0.0	0.438356164384	0.027397260274	1343.0	-0.0337620578778	8.0	0.0	0.021
Pseudogarypus_banksi	AGA	R	N	9.0	0.0454545402234	0.111111111111	0.0333333333333	0.0	0.483870967742	0.0161290322581	1347.0	0.117346938776	8.0	0.0	0.065
Caenorhabditis	AGA	R	N	0.0	0.0036945808556	0.222222222222	0.0444444444444	0.0	0.51724137931	0.0229885057471	1346.0	0.1355643789	8.0	0.0	0.003
