### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Fsolani	ACA	T	I	0.0	0.759999917139	0.0769230769231	0.0116279069767	0.96511627907	0.469945355191	0.00546448087432	3599.0	-0.751322751323	12.0	0.0
Fusarium	ACA	T	I	0.0	0.651074557327	0.166666666667	0.0425531914894	0.914893617021	0.489583333333	0.03125	3599.0	-0.715527950311	12.0	0.0
Fusarium	ACT	T	I	0.0	0.651074557327	0.0833333333333	0.021978021978	0.879120879121	0.473958333333	0.03125	3599.0	-0.832518337408	13.0	0.0
Aniger	ACA	T	I	0.0	0.015344068991	0.0769230769231	0.01	0.74	0.581395348837	0.046511627907	3322.0	-0.901805869074	12.0	0.0
Aniger	ACT	T	I	0.0	0.015344068991	0.363636363636	0.1	0.728571428571	0.406976744186	0.046511627907	3322.0	-0.736111111111	13.0	0.0
Trichoderma	ACA	T	I	0.0	0.751878402957	0.1	0.0138888888889	0.944444444444	0.493150684932	0.013698630137	2910.0	-0.741248097412	12.0	0.0
Trichoderma	ACT	T	I	0.0	0.751878402957	0.111111111111	0.013698630137	0.904109589041	0.5	0.013698630137	2910.0	-0.801492537313	13.0	0.0
Aoryzae	ACA	T	I	0.0	0.436201197352	0.125	0.0181818181818	0.836363636364	0.528846153846	0.0288461538462	1979.0	-0.861386138614	12.0	0.0
Aoryzae	ACT	T	I	0.0	0.436201197352	0.25	0.0416666666667	0.708333333333	0.461538461538	0.0288461538462	1979.0	-0.97465437788	13.0	0.0
Paracoccidioides	ACT	T	I	0.0	0.638461413639	0.0714285714286	0.00819672131148	0.762295081967	0.734939759036	0.00602409638554	3509.0	-0.999085086917	13.0	0.0
Cordyceps	ACA	T	I	0.0	0.349443903294	0.166666666667	0.0181818181818	0.927272727273	0.594594594595	0.0108108108108	3597.0	-0.77399380805	12.0	0.0
Foxysporum	ACA	T	I	0.0	0.108884709184	0.166666666667	0.0344827586207	0.931034482759	0.480662983425	0.0165745856354	3599.0	-0.731805929919	12.0	0.0
Phaeosparia	ACC	T	I	0.0	0.154886798971	0.333333333333	0.2	0.6	0.0409836065574	0.0327868852459	2073.0	-0.391304347826	15.0	0.0
Phaeosparia	ACA	T	I	0.0	0.154886798971	0.142857142857	0.0161290322581	0.806451612903	0.508196721311	0.0327868852459	2073.0	-0.747368421053	12.0	0.0
Phaeosparia	ACT	T	I	0.0	0.154886798971	0.333333333333	0.0408163265306	0.714285714286	0.401639344262	0.0327868852459	2073.0	-0.70989010989	13.0	0.0
Trychophyton	ACA	T	I	0.0	0.779664014147	0.142857142857	0.0181818181818	0.790909090909	0.604395604396	0.0164835164835	3593.0	-0.884375	12.0	0.0
Trychophyton	ACT	T	I	0.0	0.779664014147	0.0833333333333	0.0138888888889	0.763888888889	0.395604395604	0.0164835164835	3593.0	-0.884437596302	13.0	0.0

### Alignment improvement:
