### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
Metaseiulus_occidentalis	AAC	N	R	0.0	0.216216216216	0.166666666667	0.0588235294118	0.882352941176	0.36170212766	0.0212765957447	1280.0	-0.0755287009063	3.0	0.0	0.0
Schistosoma	AAT	N	R	0.0	0.576923076923	0.25	0.0909090909091	0.454545454545	0.916666666667	0.0833333333333	1325.0	-0.111371629543	1.0	0.0	0.0
Fasciola	AAT	N	R	0.0	0.533333333333	0.125	0.037037037037	0.481481481481	0.964285714286	0.0357142857143	1332.0	-0.0344827586207	1.0	0.0	0.0
Trichobilharzia_regenti	AAT	N	R	0.0	0.0909090909091	0.142857142857	0.0454545454545	0.409090909091	0.916666666667	0.0833333333333	1324.0	-0.366313309776	1.0	0.0	0.0
Trichobilharzia_regenti	AAC	N	R	0.0	0.0909090909091	1.0	0.5	0.0	0.0833333333333	0.0833333333333	1324.0	1.9	3.0	0.0	0.078
Versteria_mustelae	AAT	N	R	0.0	1.38310627752e-08	0.5	0.166666666667	0.375	1.0	0.166666666667	1328.0	0.218514531755	1.0	0.0	0.2
Euseius_nicholsi	AAT	N	R	0.0	0.571428571429	0.111111111111	0.0277777777778	0.805555555556	0.878048780488	0.0243902439024	1296.0	-0.315488936474	1.0	0.0	0.0
Haplorchis_taichui	AAT	N	R	0.0	0.25	0.2	0.0833333333333	0.666666666667	0.75	0.125	1320.0	0.0797413793103	1.0	0.0	0.0
Haplorchis_taichui	AAC	N	R	0.0	0.25	0.333333333333	0.25	0.5	0.25	0.125	1320.0	0.852564102564	3.0	0.0	0.001
Lumbricus	AAT	N	R	0.0	0.24358974359	0.125	0.0454545454545	0.818181818182	0.511627906977	0.0232558139535	1350.0	-0.00468384074941	1.0	0.0	0.0
Echinococcus_equinus	AAT	N	R	0.0	0.000590159111891	0.285714285714	0.0555555555556	0.416666666667	1.0	0.0555555555556	1331.0	-0.0751072961373	1.0	0.0	0.03
Taenia_crassiceps	AAT	N	R	0.0	0.000288414681615	0.333333333333	0.0869565217391	0.434782608696	0.958333333333	0.0833333333333	1333.0	0.0462232243517	1.0	0.0	0.086
Tetrancistrum_nebulosi	AAT	N	R	0.0	0.590909090909	0.125	0.0555555555556	0.444444444444	0.9	0.05	1333.0	-0.238571428571	1.0	0.0	0.0
Benedenia_hoshinai	AAT	N	R	0.0	0.583333333333	0.25	0.0833333333333	0.375	0.96	0.08	1333.0	-0.249464668094	1.0	0.0	0.0
Ciona	AAC	N	R	0.0	0.0675675675676	0.2	0.166666666667	0.666666666667	0.127659574468	0.0212765957447	1348.0	0.274261603376	3.0	0.0	0.0
Caenorhabditis	AAT	N	R	3.0	0.538461538462	0.1	0.0294117647059	0.676470588235	0.944444444444	0.0277777777778	1346.0	-0.359908883827	1.0	0.0	0.051
Ascidiella_aspersa	AAC	N	R	0.0	0.117647058824	0.2	0.111111111111	0.777777777778	0.230769230769	0.025641025641	1350.0	0.0511363636364	3.0	0.0	0.0
