### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Paracentrotus	TAT	Y	F	0.0	0.223222287162	0.3	0.0909090909091	0.757575757576	0.5	0.0606060606061	1926.0	2.5783847981	17.0	0.0
Paracentrotus	TAC	Y	F	0.0	0.223222287162	0.1	0.030303030303	0.939393939394	0.5	0.0606060606061	1926.0	2.77129243597	19.0	0.0
Phoenix_dactylifera	TAT	Y	F	0.0	0.579365079365	0.111111111111	0.0185185185185	0.962962962963	0.84375	0.015625	1738.0	2.67410071942	17.0	0.0
Caenorhabditis	TAT	Y	F	0.0	0.284210222551	0.363636363636	0.0714285714286	0.6	0.864197530864	0.0740740740741	1865.0	1.88133704735	17.0	0.0
Caenorhabditis	TAC	Y	F	0.0	0.284210222551	0.142857142857	0.0909090909091	0.363636363636	0.135802469136	0.0740740740741	1865.0	0.655855855856	19.0	0.0
Physcomitrella_patens	TAT	Y	F	2.0	0.56875	0.1	0.0144927536232	0.985507246377	0.8625	0.0125	1926.0	2.70369318182	17.0	0.0
Schistosoma	TAT	Y	F	0.0	0.77492956544	0.75	0.14	0.36	0.961538461538	0.144230769231	1800.0	1.44545630692	17.0	0.0
Schistosoma	TAC	Y	F	0.0	0.77492956544	0.333333333333	0.25	0.5	0.0384615384615	0.144230769231	1800.0	3.34673366834	19.0	0.0
Fasciola	TAT	Y	F	0.0	0.0457964438087	0.454545454545	0.0875	0.3875	0.869565217391	0.119565217391	1825.0	0.965751760991	17.0	0.0
Fasciola	TAC	Y	F	0.0	0.0457964438087	0.666666666667	0.333333333333	0.333333333333	0.130434782609	0.119565217391	1825.0	2.30505709625	19.0	0.0
Dunaliella_salina	TAT	Y	F	0.0	0.194997039865	0.857142857143	0.204545454545	0.659090909091	0.709677419355	0.161290322581	1392.0	2.76285460993	17.0	0.0
Dunaliella_salina	TAC	Y	F	0.0	0.194997039865	0.25	0.0555555555556	0.833333333333	0.290322580645	0.161290322581	1392.0	2.4952681388	19.0	0.0
Carica_papaya	TAT	Y	F	0.0	0.607142857143	0.1	0.0181818181818	0.981818181818	0.785714285714	0.0142857142857	1751.0	2.75998586073	17.0	0.0
Patiria	TAC	Y	F	0.0	0.237150598934	0.454545454545	0.106382978723	0.808510638298	0.68115942029	0.0724637681159	1926.0	2.77791614778	19.0	0.0
Chaetosphaeridium_globosum	TAT	Y	F	3.0	0.583333333333	0.0909090909091	0.0153846153846	0.984615384615	0.833333333333	0.0128205128205	1930.0	2.74523449319	17.0	0.0
Mesostigma_viride	TAT	Y	F	0.0	0.141025641026	0.1	0.0147058823529	0.970588235294	0.860759493671	0.0253164556962	1873.0	2.64752927735	17.0	0.0
Mesostigma_viride	TAC	Y	F	0.0	0.141025641026	0.142857142857	0.0909090909091	0.909090909091	0.139240506329	0.0253164556962	1873.0	3.48820326679	19.0	0.0
Pseudendoclonium_akinetum	TAT	Y	F	0.0	0.244324393852	0.181818181818	0.0377358490566	0.867924528302	0.654320987654	0.0617283950617	1930.0	2.69446494465	17.0	0.0
Pseudendoclonium_akinetum	TAC	Y	F	0.0	0.244324393852	0.333333333333	0.107142857143	0.785714285714	0.345679012346	0.0617283950617	1930.0	2.39669421488	19.0	0.0
Arabidopsis_thaliana	TAT	Y	F	0.0	0.584507042254	0.111111111111	0.0169491525424	0.983050847458	0.830985915493	0.0140845070423	1780.0	2.81041388518	17.0	0.0
Lumbricus	TAT	Y	F	0.0	0.844292193649	0.3	0.0810810810811	0.864864864865	0.521126760563	0.0845070422535	1920.0	2.77928870293	17.0	0.0
Lumbricus	TAC	Y	F	0.0	0.844292193649	0.272727272727	0.0882352941176	0.705882352941	0.478873239437	0.0845070422535	1920.0	2.42260869565	19.0	0.0
Halocynthia	TAT	Y	F	0.0	0.667676767677	0.363636363636	0.0958904109589	0.630136986301	0.935897435897	0.0897435897436	1893.0	2.10653560043	17.0	0.0
Limulus	TAT	Y	F	0.0	0.290281783254	0.444444444444	0.106382978723	0.723404255319	0.661971830986	0.0845070422535	1919.0	2.49787595582	17.0	0.0
Limulus	TAC	Y	F	0.0	0.290281783254	0.125	0.0416666666667	0.875	0.338028169014	0.0845070422535	1919.0	2.60547504026	19.0	0.0
Bracteacoccus_aerius	TAT	Y	F	0.0	0.871315927301	0.4	0.14	0.8	0.684931506849	0.150684931507	1789.0	2.88018794049	17.0	0.0
Bracteacoccus_aerius	TAC	Y	F	0.0	0.871315927301	0.5	0.173913043478	0.826086956522	0.315068493151	0.150684931507	1789.0	2.97333333333	19.0	0.0
Oryza_sativa_J2	TAT	Y	F	0.0	0.592592592593	0.125	0.0227272727273	0.977272727273	0.814814814815	0.0185185185185	1446.0	2.75705961452	17.0	0.0
