### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
Schistosoma	TTT	F	A	0.0	0.557506584723	0.0909090909091	0.018691588785	0.579439252336	0.930434782609	0.0173913043478	1325.0	-1.54595632349	21.0	0.0	0.0
Fasciola	TTT	F	A	0.0	0.527967806841	0.181818181818	0.0153846153846	0.515384615385	0.970149253731	0.0149253731343	1332.0	-1.54201928754	21.0	0.0	0.0
Trichobilharzia_regenti	TTT	F	A	0.0	0.521739130435	0.0833333333333	0.00862068965517	0.560344827586	0.95867768595	0.00826446280992	1324.0	-1.56401766004	21.0	0.0	0.0
Versteria_mustelae	TTT	F	A	0.0	0.527967806841	0.181818181818	0.016393442623	0.549180327869	0.968253968254	0.015873015873	1328.0	-1.54235862939	21.0	0.0	0.0
Haplorchis_taichui	TTT	F	A	0.0	0.601165501166	0.181818181818	0.0194174757282	0.553398058252	0.887931034483	0.0172413793103	1320.0	-1.57858032379	21.0	0.0	0.0
Echinococcus_equinus	TTT	F	A	0.0	0.00812211305915	0.166666666667	0.015037593985	0.541353383459	0.985185185185	0.0148148148148	1331.0	-1.5531996916	21.0	0.0	0.001
Taenia_crassiceps	TTT	F	A	0.0	0.540525114155	0.166666666667	0.0151515151515	0.515151515152	0.95652173913	0.0144927536232	1333.0	-1.52503881988	21.0	0.0	0.0
Tetrancistrum_nebulosi	TTT	F	A	0.0	0.617957746479	0.166666666667	0.0185185185185	0.564814814815	0.870967741935	0.0161290322581	1333.0	-1.56793929334	21.0	0.0	0.0
Trichinella	TTT	F	A	0.0	0.111876075732	0.181818181818	0.0327868852459	0.622950819672	0.521367521368	0.017094017094	1343.0	-1.52233820459	21.0	0.0	0.0
Benedenia_hoshinai	TTT	F	A	0.0	0.542857142857	0.0833333333333	0.00909090909091	0.572727272727	0.916666666667	0.00833333333333	1333.0	-1.66356228172	21.0	0.0	0.0
Strigamia_maritima	TTT	F	A	0.0	0.746798200069	0.0909090909091	0.0232558139535	0.872093023256	0.728813559322	0.0169491525424	1351.0	-1.68616389549	21.0	0.0	0.0
Caenorhabditis	TTC	F	A	0.0	0.213841972433	0.125	0.0666666666667	0.666666666667	0.0967741935484	0.0258064516129	1346.0	-1.18448275862	23.0	0.0	0.0
Caenorhabditis	TTT	F	A	0.0	0.213841972433	0.25	0.0214285714286	0.628571428571	0.903225806452	0.0258064516129	1346.0	-1.54409074277	21.0	0.0	0.0
