### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
CgigaA	GAG	E	P	0.0	0.612244897959	0.111111111111	0.0263157894737	0.973684210526	0.775510204082	0.0204081632653	2002.0	-0.839538239538	34.0	0.0	0.0
CsantA	GAG	E	P	0.0	0.23	0.0909090909091	0.0384615384615	0.846153846154	0.481481481481	0.0185185185185	2220.0	-0.676121930567	34.0	0.0	0.0
CoxycA	GAA	E	P	0.0	0.666666666667	1.0	0.2	0.6	0.714285714286	0.142857142857	434.0	0.0363636363636	32.0	0.0	0.056
CblacA	GAA	E	P	0.0	0.00602076192935	1.0	0.125	0.75	1.0	0.125	434.0	-0.355681818182	32.0	0.0	0.252
MstarA	GAG	E	P	0.0	0.016393442623	0.5	0.5	0.5	0.03125	0.015625	2249.0	1.41954022989	34.0	0.0	0.045
CbohiA	GAA	E	P	0.0	0.542372881356	0.0909090909091	0.0185185185185	0.981481481481	0.9	0.0166666666667	2250.0	-0.887883887253	32.0	0.0	0.0
CjiufA	GAA	E	P	0.0	0.575471698113	0.0909090909091	0.0208333333333	0.916666666667	0.857142857143	0.0178571428571	2231.0	-0.892526690391	32.0	0.0	0.0
CzempA	GAA	E	P	0.0	0.0230239398261	0.166666666667	0.027027027027	0.702702702703	0.973684210526	0.0263157894737	1428.0	-0.964070285864	32.0	0.0	0.0
CmetaB	GAA	E	P	0.0	0.542372881356	0.1	0.0178571428571	0.946428571429	0.903225806452	0.0161290322581	2250.0	-0.931713195421	32.0	0.0	0.0
CmetaC	GAA	E	P	0.0	0.542372881356	0.1	0.0178571428571	0.946428571429	0.903225806452	0.0161290322581	2250.0	-0.931713195421	32.0	0.0	0.0
CmetaA	GAA	E	P	0.0	0.542372881356	0.1	0.0178571428571	0.946428571429	0.903225806452	0.0161290322581	2250.0	-0.931713195421	32.0	0.0	0.0
CmetaF	GAA	E	P	0.0	0.542372881356	0.1	0.0178571428571	0.946428571429	0.903225806452	0.0161290322581	2250.0	-0.931713195421	32.0	0.0	0.0
CmetaD	GAA	E	P	0.0	0.542372881356	0.1	0.0178571428571	0.946428571429	0.903225806452	0.0161290322581	2250.0	-0.931713195421	32.0	0.0	0.0
CmetaE	GAA	E	P	0.0	0.542372881356	0.1	0.0178571428571	0.946428571429	0.903225806452	0.0161290322581	2250.0	-0.931713195421	32.0	0.0	0.0
SjapoA	GAA	E	P	0.0	0.534482758621	0.285714285714	0.0512820512821	0.666666666667	0.975	0.05	1423.0	-0.811066799601	32.0	0.0	0.0
MmagnB	GAG	E	P	0.0	0.550847457627	0.0909090909091	0.0181818181818	0.945454545455	0.887096774194	0.0161290322581	2249.0	-0.967569705359	34.0	0.0	0.0
MmagnA	GAG	E	P	0.0	0.550847457627	0.0909090909091	0.0181818181818	0.945454545455	0.887096774194	0.0161290322581	2249.0	-0.967569705359	34.0	0.0	0.0
CcoryA	GAA	E	P	0.0	0.587719298246	0.1	0.0204081632653	0.938775510204	0.816666666667	0.0166666666667	2250.0	-0.871354656632	32.0	0.0	0.0
