### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
CgallA	ATG	M	A	0.0	0.00104405883555	0.181818181818	0.0327868852459	0.688524590164	1.0	0.0327868852459	2247.0	-0.8139454008	6.0	0.0	0.015
NbaciA	ATG	M	A	0.0	0.000699257075379	0.333333333333	0.0377358490566	0.641509433962	1.0	0.0377358490566	1428.0	-0.842582517229	6.0	0.0	0.015
LstarA	ATG	M	A	0.0	0.042799854327	0.111111111111	0.015873015873	0.634920634921	1.0	0.015873015873	1834.0	-0.883840052875	6.0	0.0	0.0
CphanA	ATG	M	A	0.0	0.00104405883555	0.2	0.0333333333333	0.7	1.0	0.0333333333333	2247.0	-0.813385269122	6.0	0.0	0.011
CsakeA	ATG	M	A	0.0	0.0569908814122	0.1	0.0169491525424	0.915254237288	1.0	0.0169491525424	2207.0	-0.917566594672	6.0	0.0	0.0
HuvarA	ATG	M	A	0.0	0.000452875134113	0.333333333333	0.037037037037	0.5	1.0	0.037037037037	1361.0	-0.77620646986	6.0	0.0	0.031
CzempA	ATG	M	A	0.0	0.0211118937996	0.142857142857	0.027027027027	0.513513513514	1.0	0.027027027027	1428.0	-0.809168168942	6.0	0.0	0.0
SjapoA	ATG	M	A	0.0	0.0200669638476	0.2	0.0285714285714	0.514285714286	1.0	0.0285714285714	1423.0	-0.763651181744	6.0	0.0	0.0
PkluyA	ATG	M	A	0.0	0.0478924282138	0.0909090909091	0.0166666666667	0.75	1.0	0.0166666666667	2247.0	-0.873072785945	6.0	0.0	0.0
YlipoB	ATG	M	A	0.0	0.0448401444101	0.0909090909091	0.0169491525424	0.71186440678	1.0	0.0169491525424	2247.0	-0.882777276826	6.0	0.0	0.0
YlipoA	ATG	M	A	0.0	0.0448401444101	0.0909090909091	0.0169491525424	0.71186440678	1.0	0.0169491525424	2247.0	-0.882777276826	6.0	0.0	0.0
LelonA	ATG	M	A	10.0	0.0590009230547	0.1	0.0161290322581	0.903225806452	1.0	0.0161290322581	2249.0	-0.921088668264	6.0	0.0	0.055
CalimA	ATG	M	A	0.0	0.00104405883555	0.2	0.0327868852459	0.688524590164	1.0	0.0327868852459	2247.0	-0.816727525648	6.0	0.0	0.011
CdefoA	ATG	M	A	0.0	0.00104405883555	0.181818181818	0.0327868852459	0.688524590164	1.0	0.0327868852459	2247.0	-0.8139454008	6.0	0.0	0.015
BcustA	ATG	M	A	0.0	0.0458586580282	0.0909090909091	0.0161290322581	0.693548387097	1.0	0.0161290322581	2247.0	-0.829535571404	6.0	0.0	0.0
