### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
Metaseiulus_occidentalis	ATG	M	L	0.0	6.06612939948e-07	0.6	0.571428571429	0.142857142857	1.0	0.571428571429	1280.0	1.01438848921	6.0	0.0	0.389
Paracentrotus	ATG	M	L	0.0	3.95976009982e-11	0.666666666667	0.409090909091	0.5	1.0	0.409090909091	1351.0	2.37720329025	6.0	0.0	0.157
Aphrocallistes_vastus	ATG	M	L	0.0	0.0238663526187	0.4	0.125	0.6875	1.0	0.125	1349.0	2.04501607717	6.0	0.0	0.0
Schistosoma	ATG	M	L	0.0	1.55479865267e-12	0.777777777778	0.25641025641	0.282051282051	1.0	0.25641025641	1325.0	1.24819435325	6.0	0.0	0.239
Fasciola	ATG	M	L	0.0	2.08550473241e-15	0.875	0.315789473684	0.289473684211	1.0	0.315789473684	1332.0	1.68249660787	6.0	0.0	0.238
Trichobilharzia_regenti	ATG	M	L	0.0	7.20440133798e-17	0.6	0.325	0.275	1.0	0.325	1324.0	1.40372272144	6.0	0.0	0.233
Versteria_mustelae	ATG	M	L	0.0	2.94496472381e-07	0.555555555556	0.1875	0.3125	1.0	0.1875	1328.0	1.13413654618	6.0	0.0	0.21
Euseius_nicholsi	ATG	M	L	0.0	1.23259860669e-07	0.666666666667	0.5	0.3	1.0	0.5	1296.0	2.26275510204	6.0	0.0	0.23
Patiria	ATG	M	L	0.0	8.28507807992e-13	0.666666666667	0.434782608696	0.434782608696	1.0	0.434782608696	1351.0	2.45117845118	6.0	0.0	0.159
Daphnia	ATG	M	L	0.0	0.00692254078467	0.5	0.25	0.625	1.0	0.25	1351.0	2.22829581994	6.0	0.0	0.003
Haplorchis_taichui	ATG	M	L	0.0	2.08550473241e-15	0.777777777778	0.3	0.275	1.0	0.3	1320.0	1.65416936005	6.0	0.0	0.241
Lumbricus	ATG	M	L	0.0	4.12008531596e-06	0.6	0.5	0.375	1.0	0.5	1350.0	2.53674121406	6.0	0.0	0.222
Halocynthia	ATG	M	L	0.0	5.90512430153e-10	1.0	0.583333333333	0.416666666667	1.0	0.583333333333	1348.0	2.7017167382	6.0	0.0	0.207
Limulus	ATG	M	L	0.0	2.22044604925e-16	1.0	0.5	0.0	1.0	0.5	1351.0	2.31666666667	6.0	0.0	0.404
Echinococcus_equinus	ATG	M	L	0.0	2.21515090626e-11	0.636363636364	0.25	0.277777777778	1.0	0.25	1331.0	1.40870185449	6.0	0.0	0.234
Taenia_crassiceps	ATG	M	L	0.0	2.21515090626e-11	0.666666666667	0.264705882353	0.294117647059	1.0	0.264705882353	1333.0	1.59228441755	6.0	0.0	0.228
Axinella	ATG	M	L	0.0	7.6901591425e-05	0.571428571429	0.210526315789	0.473684210526	1.0	0.210526315789	1348.0	1.92934782609	6.0	0.0	0.225
Terebratulina	ATG	M	L	0.0	0.0728554888338	0.5	0.25	0.75	1.0	0.25	1351.0	2.26490066225	6.0	0.0	0.0
Suberites_domuncula	ATG	M	L	0.0	0.0001424710251	0.666666666667	0.210526315789	0.578947368421	1.0	0.210526315789	1351.0	2.14402173913	6.0	0.0	0.188
Bfloridae	ATG	M	L	2.0	0.00103971180295	0.666666666667	0.666666666667	0.333333333333	1.0	0.666666666667	777.0	2.70588235294	6.0	0.0	0.448
Katharina	ATG	M	L	0.0	0.0902243905734	0.5	0.2	0.8	1.0	0.2	1348.0	1.97368421053	6.0	0.0	0.0
Geodia	ATG	M	L	0.0	0.0204458767076	0.333333333333	0.125	0.625	1.0	0.125	1350.0	1.99353796446	6.0	0.0	0.0
Metridium	ATG	M	L	0.0	8.48032607273e-06	0.666666666667	0.238095238095	0.52380952381	1.0	0.238095238095	1351.0	2.15931372549	6.0	0.0	0.129
Amphimedon_queenslandica	ATG	M	L	0.0	2.1492049997e-08	0.555555555556	0.291666666667	0.458333333333	1.0	0.291666666667	1351.0	2.20150862069	6.0	0.0	0.16
Tetrancistrum_nebulosi	ATG	M	L	0.0	1.48689652847e-17	0.8	0.382352941176	0.264705882353	1.0	0.382352941176	1333.0	1.59773584906	6.0	0.0	0.308
Trichinella	ATG	M	L	0.0	1.6420624767e-19	1.0	0.631578947368	0.105263157895	1.0	0.631578947368	1343.0	2.52589641434	6.0	0.0	0.402
Balanoglossus	ATG	M	L	0.0	0.0001424710251	0.5	0.222222222222	0.611111111111	1.0	0.222222222222	1351.0	2.21726618705	6.0	0.0	0.191
Acropora	ATG	M	L	0.0	8.48032607273e-06	0.666666666667	0.25	0.55	1.0	0.25	1350.0	2.17010309278	6.0	0.0	0.124
Benedenia_hoshinai	ATG	M	L	0.0	3.95976009982e-11	0.75	0.310344827586	0.379310344828	1.0	0.310344827586	1333.0	1.90982142857	6.0	0.0	0.216
Myxine	ATG	M	L	0.0	2.22044604925e-16	0.5	0.5	0.0	1.0	0.5	1350.0	2.67532467532	6.0	0.0	0.397
Ciona	ATG	M	L	0.0	0.0033798818756	0.5	0.4	0.6	1.0	0.4	1348.0	2.41450777202	6.0	0.0	0.021
Epigonichthys	ATG	M	L	0.0	0.107267907495	0.2	0.125	0.625	1.0	0.125	1351.0	1.96474358974	6.0	0.0	0.0
Strigamia_maritima	ATG	M	L	0.0	2.59292241537e-05	1.0	0.6	0.2	1.0	0.6	1351.0	2.46	6.0	0.0	0.363
Caenorhabditis	ATG	M	L	0.0	9.24756914442e-11	0.714285714286	0.5	0.214285714286	1.0	0.5	1346.0	1.79204339964	6.0	0.0	0.385
Ascidiella_aspersa	ATG	M	L	0.0	3.62473381803e-08	0.5	0.333333333333	0.333333333333	1.0	0.333333333333	1350.0	1.54676258993	6.0	0.0	0.231
Blanceolatum	ATG	M	L	2.0	2.22044604925e-16	1.0	0.75	0.0	1.0	0.75	775.0	2.5875	6.0	0.0	0.411
Saccoglossus	ATG	M	L	0.0	8.48032607273e-06	0.5	0.277777777778	0.611111111111	1.0	0.277777777778	1351.0	2.27038626609	6.0	0.0	0.128
